index,act_pos,next_pos,changes
0.139,"(0.19839032026198294, -0.006400800406083439, 0.1812690596803872)","(0.14520838865406002, -0.06467896341265389, 0.18762587011358342)","[-0.8455898415600102, 0.4175696280986418, -1.2394702008806908]"
0.14,"(0.14520838865406002, -0.06467896341265389, 0.18762587011358342)","(0.08935182364576442, -0.11847700893504709, 0.18791974695281677)","[-1.148900803570668, 1.079908598264137, 0.5413861494839034]"
0.141,"(0.08935182364576442, -0.11847700893504709, 0.18791974695281677)","(-0.08105330059112423, -0.12456833178911823, 0.12225442253316221)","[1.2933175578392258, 1.3139103437999755, 0.3251917841077984]"
0.142,"(-0.08105330059112423, -0.12456833178911823, 0.12225442253316221)","(0.11071264895430685, -0.08487799454191938, 0.26000857017617685)","[-0.7262375873242973, 0.5000376228265867, 0.12864683672022512]"
0.143,"(0.11071264895430685, -0.08487799454191938, 0.26000857017617685)","(-0.13295134913939, 0.08680469864671889, 0.17989684328620775)","[1.3797569496531907, -1.1775292147732064, -1.0655867225079543]"
0.144,"(-0.13295134913939, 0.08680469864671889, 0.17989684328620775)","(-0.053650645246877515, 0.0797166181975022, 0.26823834943197633)","[0.5650625039314983, -1.0703277133971927, -1.0628438965856637]"
0.145,"(-0.053650645246877515, 0.0797166181975022, 0.26823834943197633)","(0.003965893348810573, 0.12126931341455606, 0.24246417955754293)","[-0.17405604532863983, -1.434714179242382, 0.24750723640321487]"
0.146,"(0.003965893348810573, 0.12126931341455606, 0.24246417955754293)","(0.08928172178285976, -0.08819067289603083, 0.16881968489579197)","[-0.6534588053705279, 1.0894613116558305, -1.432494114213576]"
0.147,"(0.08928172178285976, -0.08819067289603083, 0.16881968489579197)","(-0.11302413303874646, 0.09286252229078376, 0.17458122580353103)","[1.4136273221142082, -1.4014500362974618, -1.15644597344994]"
0.148,"(-0.11302413303874646, 0.09286252229078376, 0.17458122580353103)","(-0.08689175664075917, -0.11571957650216223, 0.10768603654782913)","[1.315534892966113, 1.222079251284494, 0.7281325429679921]"
0.149,"(-0.08689175664075917, -0.11571957650216223, 0.10768603654782913)","(0.09305481675194524, -0.10076069466290888, 0.2460570578048389)","[-0.7685483800625554, 0.6696288019972708, 0.3941932771219117]"
0.15,"(0.09305481675194524, -0.10076069466290888, 0.2460570578048389)","(0.07244118324547011, 0.02592397340171961, 0.3116172888929407)","[-0.24894948564136377, -0.45397779398467475, -0.5282481557044976]"
0.151,"(0.07244118324547011, 0.02592397340171961, 0.3116172888929407)","(0.028904768471727193, 0.005730016255420713, 0.3110534491241631)","[0.06703098406353238, -0.33047461947853785, -1.0786858126109085]"
0.152,"(0.028904768471727193, 0.005730016255420713, 0.3110534491241631)","(-0.026272404695842286, -0.08422102703383287, 0.19875928449860375)","[0.9746895196090357, 1.3816943715331969, -1.5144215179529419]"
0.153,"(-0.026272404695842286, -0.08422102703383287, 0.19875928449860375)","(-0.18404326242110697, -0.06721300951586653, 0.12957459798544974)","[1.4271728978709584, 0.31241256279802654, 0.34765051936987273]"
0.154,"(-0.18404326242110697, -0.06721300951586653, 0.12957459798544974)","(-0.043907962729261556, 0.06186389394182, 0.3049089953626324)","[0.11895154463090378, -0.7645715144891186, 0.5769160628038706]"
0.155,"(-0.043907962729261556, 0.06186389394182, 0.3049089953626324)","(0.1598626090510615, 0.04475944928710313, 0.2320614573161072)","[-1.0651005891242045, -0.6125020248873029, 0.5288217443113584]"
0.156,"(0.1598626090510615, 0.04475944928710313, 0.2320614573161072)","(-0.04776508087925158, 0.08629394548986744, 0.2878631346935382)","[0.3952515803714937, -0.9831637560956147, -0.4632156679063153]"
0.157,"(-0.04776508087925158, 0.08629394548986744, 0.2878631346935382)","(0.13608049953910312, -0.06056706501672679, 0.25973510445035847)","[-0.7958035227598335, 0.24897412536504224, 0.17672781297292223]"
0.158,"(0.13608049953910312, -0.06056706501672679, 0.25973510445035847)","(-0.14080334897752533, -0.036760357253110075, 0.2548212452310663)","[0.6338824186812795, 0.06455468958401896, 0.7475991484438669]"
0.159,"(-0.14080334897752533, -0.036760357253110075, 0.2548212452310663)","(-0.19123852861098836, -0.005560712436234266, 0.18921753796450624)","[1.327978514200646, -0.1938056622431613, -0.5321221467519512]"
0.16,"(-0.19123852861098836, -0.005560712436234266, 0.18921753796450624)","(-0.08843417729601931, -0.11427180103267867, 0.13731683162766875)","[1.0250789323803047, 1.2429098266377385, 0.7827333150252139]"
0.161,"(-0.08843417729601931, -0.11427180103267867, 0.13731683162766875)","(-0.024847838616695577, 0.1089799404081764, 0.26993808333838465)","[0.15472305761987257, -1.1548955030613663, 0.013834328180633978]"
0.162,"(-0.024847838616695577, 0.1089799404081764, 0.26993808333838465)","(0.10784373665619307, 0.0200267054388788, 0.2626551849829001)","[-0.38889198701923117, -0.45927832460001367, -1.37486295351527]"
0.163,"(0.10784373665619307, 0.0200267054388788, 0.2626551849829001)","(-0.004263968660290314, -0.12332126741353022, 0.18044695205238886)","[0.33103879095415767, 1.558830600940104, -0.29849484697029716]"
0.164,"(-0.004263968660290314, -0.12332126741353022, 0.18044695205238886)","(-0.13085379633771724, -0.03578672812298227, 0.2734413955027262)","[0.5972560534079853, 0.08672956308090478, 0.49332346374690356]"
0.165,"(-0.13085379633771724, -0.03578672812298227, 0.2734413955027262)","(-0.08343876451940059, -0.1256545267061369, 0.18700898561034177)","[0.9031919347406974, 1.1491682683645552, 0.005159906923379629]"
0.166,"(-0.08343876451940059, -0.1256545267061369, 0.18700898561034177)","(0.13083574909989037, -0.09821064152415518, 0.18278052054341382)","[-1.2940925155461194, 0.776728765758867, 0.7699041667803831]"
0.167,"(0.13083574909989037, -0.09821064152415518, 0.18278052054341382)","(-0.023671945900735354, -0.11437397517843907, 0.20994754036253416)","[-0.07769405274158286, 1.3274086191867513, 0.8038022685853334]"
0.168,"(-0.023671945900735354, -0.11437397517843907, 0.20994754036253416)","(0.05888994853215107, -0.1105865902904349, 0.21438188792325522)","[-0.2019105043793867, 1.1261587591360853, -0.8482384353415564]"
0.169,"(0.05888994853215107, -0.1105865902904349, 0.21438188792325522)","(0.048510461697569965, -0.10990355534999492, 0.2552918831410265)","[-0.17979580138328247, 0.8561171814609593, -0.3799246831368088]"
0.17,"(0.048510461697569965, -0.10990355534999492, 0.2552918831410265)","(-0.02844178841641163, -0.03482304375607603, 0.28526800974379846)","[-0.08476654951841085, 0.11889865017511805, 1.5341000786691987]"
0.171,"(-0.02844178841641163, -0.03482304375607603, 0.28526800974379846)","(0.11331037220652429, -0.08361249849176547, 0.07800991891526325)","[-1.5603097978215756, 0.8740419539959281, -1.3595616719719745]"
0.172,"(0.11331037220652429, -0.08361249849176547, 0.07800991891526325)","(-0.10236847033357652, 0.0020151600214412917, 0.27928247463162253)","[0.34689139837413313, -0.25686701374396453, 1.164286284373585]"
0.173,"(-0.10236847033357652, 0.0020151600214412917, 0.27928247463162253)","(0.05297146284423071, -0.12493366581202742, 0.13329916217238783)","[-1.240348016579433, 1.5574303926596744, -0.15841051863406802]"
0.174,"(0.05297146284423071, -0.12493366581202742, 0.13329916217238783)","(0.19244384800302028, -0.05405137256471588, 0.15096071900495917)","[-1.4011106758500647, 0.22135146168273032, 0.08795778828494005]"
0.175,"(0.19244384800302028, -0.05405137256471588, 0.15096071900495917)","(0.08553295454384727, 0.10624061493906287, 0.2463079101598843)","[-0.5011533496655709, -1.168637108480005, -0.2798683587262445]"
0.176,"(0.08553295454384727, 0.10624061493906287, 0.2463079101598843)","(0.06734095695361023, -0.11193906211264229, 0.21503599823992467)","[-0.32686262383444165, 1.026698555893122, -0.7692832094579946]"
0.177,"(0.06734095695361023, -0.11193906211264229, 0.21503599823992467)","(0.16044631416240482, 0.04869631542279619, 0.2241318204733516)","[-1.1383096303105975, -0.6467474406197217, 0.6899554857552164]"
0.178,"(0.16044631416240482, 0.04869631542279619, 0.2241318204733516)","(0.11272521656613095, 0.11756977215120212, 0.129905051553924)","[-1.2932261565231022, -1.504941485819827, -0.5148062452647489]"
0.179,"(0.11272521656613095, 0.11756977215120212, 0.129905051553924)","(-0.0549670258800847, -0.08470365622283116, 0.20332932472668097)","[0.08447278667029233, 1.1022086103220006, 1.5251459279778168]"
0.18,"(-0.0549670258800847, -0.08470365622283116, 0.20332932472668097)","(0.08250199531406444, 0.04170765602151365, 0.30454602207332826)","[-0.34046481886081736, -0.5862358353092775, -0.40644685533510616]"
0.181,"(0.08250199531406444, 0.04170765602151365, 0.30454602207332826)","(-0.05664568761714274, -0.08163445100183986, 0.18061282215375207)","[0.14803270731677273, 1.3420015633877844, 1.5608857900631903]"
0.182,"(-0.05664568761714274, -0.08163445100183986, 0.18061282215375207)","(0.08467921703386494, -0.03562861861512344, 0.2940451669229437)","[-0.2746154378167859, 0.038251735067432145, -0.8728650025284311]"
0.183,"(0.08467921703386494, -0.03562861861512344, 0.2940451669229437)","(0.1540297115067283, -0.02786562152151472, 0.18415097222652882)","[-1.465735704101699, -0.015506196986600114, 1.5327564077623972]"
0.184,"(0.1540297115067283, -0.02786562152151472, 0.18415097222652882)","(-0.13877240239061922, -0.09888557790502678, 0.20153572997597669)","[1.0329322247561352, 0.6440920221607377, -0.2539529537343303]"
0.185,"(-0.13877240239061922, -0.09888557790502678, 0.20153572997597669)","(0.1197979547572309, -0.0929666409230287, 0.2241858151666115)","[-1.0556936834091537, 0.6397492933838038, 0.6656932888542292]"
0.186,"(0.1197979547572309, -0.0929666409230287, 0.2241858151666115)","(-0.2050744944989576, 0.013842210785594604, 0.13089625727302379)","[1.4152365590190017, -0.3229089256656803, 0.009202530292928956]"
0.187,"(-0.2050744944989576, 0.013842210785594604, 0.13089625727302379)","(0.13806421351651973, -0.08414125406918009, 0.16590817330114455)","[-1.5493355492485799, 0.6760475844109741, 1.112332596275364]"
0.188,"(0.13806421351651973, -0.08414125406918009, 0.16590817330114455)","(-0.11159860577160347, -0.0907802708254219, 0.20853231541872266)","[0.6077729614487082, 0.7579273850791015, 0.9963542622358542]"
0.189,"(-0.11159860577160347, -0.0907802708254219, 0.20853231541872266)","(-0.08892301630264418, -0.011516041084574574, 0.28212006637277237)","[0.24468200016247074, -0.1534161087961168, 1.259656762481852]"
0.19,"(-0.08892301630264418, -0.011516041084574574, 0.28212006637277237)","(-0.15243196191110756, 0.05513955293295062, 0.11592836090298536)","[1.2764006764678846, -0.9777516792948681, 1.4594729553019579]"
0.191,"(-0.15243196191110756, 0.05513955293295062, 0.11592836090298536)","(0.07162289524495091, 0.09826594442563896, 0.23148333800086535)","[-0.8482517298570463, -1.3850855117312393, 0.9835865295705749]"
0.192,"(0.07162289524495091, 0.09826594442563896, 0.23148333800086535)","(0.11097793801160435, -0.09285666893812963, 0.23196431265950587)","[-0.556200101885753, 0.6233733709917847, -0.7024795432217613]"
0.193,"(0.11097793801160435, -0.09285666893812963, 0.23196431265950587)","(0.09797272632299035, 0.040490169982781266, 0.3003428738051665)","[-0.459571241872388, -0.5486436105237418, 0.0022536995205962003]"
0.194,"(0.09797272632299035, 0.040490169982781266, 0.3003428738051665)","(-0.0263605680878832, 0.011668121057713095, 0.32148911301570765)","[0.30896192923344207, -0.34479338113152613, -0.7167876686453133]"
0.195,"(-0.0263605680878832, 0.011668121057713095, 0.32148911301570765)","(-0.1016140996549142, -0.11040656254522231, 0.21005457137673317)","[0.7018257104467069, 0.8676377607032995, 0.5454623839521014]"
0.196,"(-0.1016140996549142, -0.11040656254522231, 0.21005457137673317)","(-0.17490672433395396, -0.0015046128671148788, 0.21747092666338863)","[1.2408956306135828, -0.22816267722900072, -0.7343007175629584]"
0.197,"(-0.17490672433395396, -0.0015046128671148788, 0.21747092666338863)","(3.331910991500632e-05, 0.09891453446290964, 0.2805053938776191)","[0.15680560748289954, -1.1274002717156324, -0.4063171105048543]"
0.198,"(3.331910991500632e-05, 0.09891453446290964, 0.2805053938776191)","(-0.07443831092545238, -0.11964440676750336, 0.21340499982250372)","[0.5587764212852465, 0.9878544480954758, 0.4097392792436822]"
0.199,"(-0.07443831092545238, -0.11964440676750336, 0.21340499982250372)","(-0.013157677972213547, -0.10385276091227383, 0.27718063583937824)","[0.03822458320767787, 0.6706297378534887, 0.22917107962598288]"
1.0,"(0.004678600991632676, -0.033790848739059375, 0.32788666924586035)","(0.13761869712520688, 0.0018688931525638961, 0.2722877712885112)","[-0.5875425890164138, -0.284764086741471, -0.580097767990916]"
1.1,"(0.13761869712520688, 0.0018688931525638961, 0.2722877712885112)","(0.1590562255975294, 0.07273407274492966, 0.16021955309998773)","[-1.070576812551788, -1.0198377243063925, -0.9731261915324391]"
1.2,"(0.1590562255975294, 0.07273407274492966, 0.16021955309998773)","(0.12646420270968517, 0.11582484077699577, 0.14316771069757786)","[-1.5041174419242591, -1.4129445055083778, 0.3328856447905988]"
1.3,"(0.12646420270968517, 0.11582484077699577, 0.14316771069757786)","(0.1580128136594488, 0.002291827638838736, 0.21529727183853226)","[-1.2611761602881113, -0.33844665186299594, 1.2346841064694127]"
1.4,"(0.1580128136594488, 0.002291827638838736, 0.21529727183853226)","(0.07643454552927688, -0.11393458173464625, 0.15595021270607679)","[-0.7385580797666721, 1.2839079911625038, -0.7963022073308805]"
1.5,"(0.07643454552927688, -0.11393458173464625, 0.15595021270607679)","(-0.1345047977039591, -0.07011189622145367, 0.20553982314108915)","[1.2467827240070528, 0.4485530207607516, -1.160367993548599]"
1.6,"(-0.1345047977039591, -0.07011189622145367, 0.20553982314108915)","(0.1548136197405611, 0.06485668451549685, 0.1271434974001524)","[-1.1937552957970836, -1.0313898919295283, -1.2793082855859401]"
1.7,"(0.1548136197405611, 0.06485668451549685, 0.1271434974001524)","(0.023412247292885314, 0.09667440619259883, 0.2750316584089369)","[0.05634769769693694, -1.1633144749938267, -0.6071269903578382]"
1.8,"(0.023412247292885314, 0.09667440619259883, 0.2750316584089369)","(0.07839133056299605, 0.09831212599276024, 0.24355262429457658)","[-0.3151974644836775, -1.2593659215261979, -0.8014763606253338]"
1.9,"(0.07839133056299605, 0.09831212599276024, 0.24355262429457658)","(-0.0583245782585392, -0.07058260489009228, 0.29506933896583304)","[0.208614566706474, 0.3503712083003672, 0.5604388909710954]"
1.1,"(-0.0583245782585392, -0.07058260489009228, 0.29506933896583304)","(-0.08029965053475879, 0.07467280026887714, 0.246540548948468)","[0.2812147825251883, -1.1686328156845094, 1.292246809348669]"
1.11,"(-0.08029965053475879, 0.07467280026887714, 0.246540548948468)","(0.16607504596082587, -0.059996635570247946, 0.20104957043165705)","[-1.238793845794987, 0.2719749484968624, 0.6654616581097311]"
1.12,"(0.16607504596082587, -0.059996635570247946, 0.20104957043165705)","(-0.02982795310566057, -0.09384479891046094, 0.19324041249349697)","[-0.20749442008373484, 1.4471622488223113, 1.2795729305497516]"
1.13,"(-0.02982795310566057, -0.09384479891046094, 0.19324041249349697)","(-0.15713893149031105, -0.02766451275443979, 0.08045030655005633)","[1.5173444539645202, 0.014778549906720692, 1.5504829672229619]"
1.14,"(-0.15713893149031105, -0.02766451275443979, 0.08045030655005633)","(-0.10440825128883262, -0.0655494302266887, 0.28218099829892535)","[0.5331692360630071, 0.3204984522496336, 0.14093964928274874]"
1.15,"(-0.10440825128883262, -0.0655494302266887, 0.28218099829892535)","(0.18710917791784937, 0.038727778600611246, 0.16404423507629476)","[-1.4525028135776172, -0.5544125162201863, 0.7327508883773503]"
1.16,"(0.18710917791784937, 0.038727778600611246, 0.16404423507629476)","(-0.18785343541532062, 3.73981867809103e-05, 0.1611247684077305)","[1.5457196669938553, -0.2340924026875539, -0.9420721348070196]"
1.17,"(-0.18785343541532062, 3.73981867809103e-05, 0.1611247684077305)","(0.15967437617388242, 0.0665209519764321, 0.1816130411050645)","[-1.3978272242055292, -0.8803214724537927, 0.9555501069595967]"
1.18,"(0.15967437617388242, 0.0665209519764321, 0.1816130411050645)","(0.09809226599122, -0.09026866433521757, 0.2639653152434266)","[-0.599181082540288, 0.5473367139828863, 0.08261531534323496]"
1.19,"(0.09809226599122, -0.09026866433521757, 0.2639653152434266)","(-0.14715312367906058, -0.05485001043007738, 0.1857800679785318)","[0.8669944834994833, 0.3337304595038346, 1.368047538842166]"
1.2,"(-0.14715312367906058, -0.05485001043007738, 0.1857800679785318)","(-0.11939914828178676, 0.10649759783891297, 0.11528765433347771)","[1.3382253727531608, -1.4302020103734572, 0.8037330365191798]"
