index,current_distance,current_norm_distance,current_unit_vector,action_to_next,pred_norm_distance,pred_unit_vector,next_norm_distance,next_unit_vector
4.43,0.370264372506901,0.8727214954380386,"(0.926, 0.371, -0.067)","[1.4994659474602163, 1.0626357799753572, 0.19359181077743762]",1.232853,"[0.70724255, 0.6959823, 0.10419172]",1.0417339429052834,"(0.85, 0.457, 0.264)"
4.44,0.44197028113231535,1.0417339429052834,"(0.85, 0.457, 0.264)","[1.51227231526065, 1.3231187648947418, 0.6276989044646188]",1.2130454,"[0.657769, 0.7639511, 0.110253006]",0.9855723847547361,"(0.816, 0.478, 0.324)"
4.45,0.4181429499661626,0.9855723847547361,"(0.816, 0.478, 0.324)","[1.1486198975118982, 0.5446392225119808, 0.7481333309710613]",1.225644,"[0.776011, 0.63765275, 0.0033885837]",1.0796420258476622,"(0.921, 0.351, 0.171)"
4.46,0.4580533186385182,1.0796420258476622,"(0.921, 0.351, 0.171)","[1.3641318250500223, 1.5500387632348307, 0.06546318348519052]",1.2054176,"[0.6155056, 0.82229626, 0.09095541]",0.9169632471254288,"(0.805, 0.53, 0.267)"
4.47,0.38903455808473597,0.9169632471254288,"(0.805, 0.53, 0.267)","[1.4313769194066843, 0.7309748539414629, 0.6242667520498746]",1.2249957,"[0.7525977, 0.6555009, 0.11231804]",1.0900539343342666,"(0.885, 0.383, 0.263)"
4.48,0.4624707172961013,1.0900539343342666,"(0.885, 0.383, 0.263)","[0.7067104104789844, 1.1819211958811007, 0.925724666093047]",1.168899,"[0.6458702, 0.7714962, -0.035045594]",0.9508984486901324,"(0.869, 0.47, 0.156)"
4.49,0.40343204477313654,0.9508984486901324,"(0.869, 0.47, 0.156)","[1.0325303564507256, 1.2114462452147774, 0.45139296841482296]",1.2007525,"[0.66629946, 0.7668834, 0.018045574]",0.9794191306014033,"(0.851, 0.487, 0.194)"
4.5,0.41553234532325106,0.9794191306014033,"(0.851, 0.487, 0.194)","[1.0699279232756043, 1.043504571579101, 0.9323965030494605]",1.2114482,"[0.70406985, 0.7372988, 0.016757578]",1.0085217129708695,"(0.874, 0.434, 0.216)"
4.51,0.4278795253293448,1.0085217129708695,"(0.874, 0.434, 0.216)","[0.521721321320742, 0.21227940816937688, 0.1492845772853051]",1.1578556,"[0.70547295, 0.6505914, -0.23890075]",0.9253299106379257,"(0.933, 0.333, -0.14)"
4.52,0.39258423278809157,0.9253299106379257,"(0.933, 0.333, -0.14)","[1.0230206504830295, 0.22574692569553678, 0.01583570825930517]",1.2487818,"[0.77607626, 0.58699447, -0.12096974]",1.0589548584078263,"(0.955, 0.294, 0.027)"
4.53,0.4492764968103685,1.0589548584078263,"(0.955, 0.294, 0.027)","[1.4311036119275575, 0.2339743810493032, 0.716322714205703]",1.3185732,"[0.7773499, 0.5878482, 0.02636224]",1.1291548499398631,"(0.929, 0.273, 0.249)"
4.54,0.47905983084129344,1.1291548499398631,"(0.929, 0.273, 0.249)","[0.9447645869927552, 1.1710545568676543, 1.3402737845712915]",1.1664616,"[0.682114, 0.750239, 0.020803124]",0.9656596905398037,"(0.875, 0.423, 0.234)"
4.55,0.4096947092995189,0.9656596905398037,"(0.875, 0.423, 0.234)","[0.2421234187253256, 1.1110151480198394, 0.22887638725033982]",1.1122386,"[0.61130047, 0.75222105, -0.11942151]",0.847860499155928,"(0.824, 0.567, 0.015)"
4.56,0.3597167450720206,0.847860499155928,"(0.824, 0.567, 0.015)","[0.2519692735882668, 0.42897490252828263, 1.4142305015503207]",1.0838811,"[0.6975983, 0.6844308, -0.18279085]",0.8703095433466737,"(0.924, 0.378, -0.057)"
4.57,0.3692410678990803,0.8703095433466737,"(0.924, 0.378, -0.057)","[0.766595614760471, 1.293946869503319, 0.026430964622552424]",1.1384724,"[0.663172, 0.7370475, -0.0037277043]",0.9102617589453966,"(0.832, 0.541, 0.126)"
4.58,0.38619135744305066,0.9102617589453966,"(0.832, 0.541, 0.126)","[0.15521522472770224, 0.5291778735074424, 0.2550222248732503]",1.0882589,"[0.6109408, 0.7440688, -0.27435616]",0.8125954943737159,"(0.859, 0.481, -0.175)"
4.59,0.34475507065997374,0.8125954943737159,"(0.859, 0.481, -0.175)","[0.7002007682398534, 1.5390065635366021, 1.2493792740816398]",1.1154301,"[0.6359701, 0.75575745, 0.095689625]",0.9061977622933597,"(0.854, 0.455, 0.252)"
4.6,0.3844671496882258,0.9061977622933597,"(0.854, 0.455, 0.252)","[0.7598269094820027, 0.0775071061819861, 0.6322331223118245]",1.1912056,"[0.77713525, 0.54560125, -0.14624092]",1.0120208363331216,"(0.965, 0.261, -0.021)"
4.61,0.4293640776439388,1.0120208363331216,"(0.965, 0.261, -0.021)","[0.21830003796278571, 0.3422280766518998, 1.4848192050872973]",1.1159924,"[0.6841529, 0.6637447, -0.21571276]",0.8555214963670239,"(0.93, 0.361, -0.073)"
4.62,0.3629670309191909,0.8555214963670239,"(0.93, 0.361, -0.073)","[1.3831199009641832, 0.974275186870841, 0.3985003377253767]",1.2241297,"[0.74319917, 0.6413733, 0.08965394]",1.0536937646636673,"(0.866, 0.436, 0.244)"
4.63,0.44704440377259674,1.0536937646636673,"(0.866, 0.436, 0.244)","[0.7195865863233366, 0.7526449801368043, 0.4821062316471595]",1.1992624,"[0.6762042, 0.7324545, -0.10548565]",0.9847759219548917,"(0.9, 0.434, 0.031)"
4.64,0.4178050394181229,0.9847759219548917,"(0.9, 0.434, 0.031)","[0.7466740106864298, 1.5330450297632507, 0.6245343252047311]",1.159932,"[0.6193219, 0.81406987, 0.034424245]",0.9078093453123476,"(0.827, 0.516, 0.225)"
4.65,0.3851508864569287,0.9078093453123476,"(0.827, 0.516, 0.225)","[0.6451405246123659, 0.6750835896452361, 0.33538763747753375]",1.1856722,"[0.69222575, 0.68691564, -0.11793044]",0.9669793937397148,"(0.902, 0.431, -0.016)"
4.66,0.4102546119486053,0.9669793937397148,"(0.902, 0.431, -0.016)","[1.360760689369062, 0.48303591818365726, 1.408336030547348]",1.264596,"[0.7695771, 0.63658035, 0.09884995]",1.0647755219433956,"(0.905, 0.315, 0.287)"
4.67,0.45174599520457237,1.0647755219433956,"(0.905, 0.315, 0.287)","[1.1388799147858868, 0.6629790487404428, 1.4796004445437254]",1.2357249,"[0.7363663, 0.6527712, 0.032376617]",1.0281314463984308,"(0.909, 0.346, 0.233)"
4.68,0.43619923061967825,1.0281314463984308,"(0.909, 0.346, 0.233)","[1.4138791633198107, 0.006574505755003187, 1.1239184536651552]",1.3098944,"[0.7607763, 0.53698653, 0.0722574]",1.107533998047507,"(0.935, 0.223, 0.276)"
4.69,0.4698868802484244,1.107533998047507,"(0.935, 0.223, 0.276)","[0.2329669745316381, 0.28100242630217637, 0.8944195527607718]",1.112146,"[0.712479, 0.7145417, -0.21525529]",0.8592192812310676,"(0.919, 0.366, -0.146)"
4.7,0.3645358681708315,0.8592192812310676,"(0.919, 0.366, -0.146)","[0.8564274038000124, 0.7282431289967509, 0.11940614271541579]",1.1988263,"[0.70759857, 0.6811842, -0.08644274]",0.9985538935638573,"(0.902, 0.431, 0.031)"
4.71,0.4236505377115401,0.9985538935638573,"(0.902, 0.431, 0.031)","[1.0173914715505015, 0.019328952633746736, 1.2787185920840618]",1.2351633,"[0.7820104, 0.57923484, -0.03953871]",1.0501999021390864,"(0.962, 0.238, 0.135)"
4.72,0.44556208344239795,1.0501999021390864,"(0.962, 0.238, 0.135)","[0.00011873113053050592, 0.14246613073882655, 1.2951682042494856]",1.0443604,"[0.692888, 0.66609037, -0.28191504]",0.7738851183821441,"(0.918, 0.357, -0.175)"
4.73,0.32833164904042095,0.7738851183821441,"(0.918, 0.357, -0.175)","[1.1274845716260686, 1.1927658157362395, 1.5316465370704262]",1.109016,"[0.7930363, 0.5130111, 0.15630475]",0.9636411238621027,"(0.869, 0.403, 0.287)"
4.74,0.40883830398787113,0.9636411238621027,"(0.869, 0.403, 0.287)","[0.13577980618254726, 0.6193745318437615, 1.367211135309721]",1.0361704,"[0.71718055, 0.63800126, -0.14855751]",0.8404548042442707,"(0.903, 0.427, -0.053)"
4.75,0.35657477481716165,0.8404548042442707,"(0.903, 0.427, -0.053)","[0.7452836824041761, 0.8480906847662033, 0.928025349083549]",1.163405,"[0.7504631, 0.658355, -0.034889966]",0.9833334290902954,"(0.9, 0.425, 0.097)"
4.76,0.4171930415263014,0.9833334290902954,"(0.9, 0.425, 0.097)","[0.6610396145948447, 0.5687568284329693, 1.246288064128508]",1.1685115,"[0.7326478, 0.6823806, -0.09008369]",0.9737666493447404,"(0.927, 0.37, 0.057)"
4.77,0.41313420062698136,0.9737666493447404,"(0.927, 0.37, 0.057)","[0.8352230702530784, 0.13771408768046023, 1.027752262724084]",1.2333502,"[0.7641023, 0.57814574, -0.10545048]",1.0258189778028675,"(0.96, 0.274, 0.051)"
4.78,0.435218133284556,1.0258189778028675,"(0.96, 0.274, 0.051)","[0.4426045014802411, 1.2898967415386535, 1.012433671919685]",1.1293606,"[0.63026667, 0.7707704, -0.037952572]",0.9036553288968536,"(0.863, 0.487, 0.137)"
4.79,0.38338848655099506,0.9036553288968536,"(0.863, 0.487, 0.137)","[1.2286649267499115, 0.7469567236785454, 0.5466998019691943]",1.232233,"[0.7658622, 0.6654656, 0.03507656]",1.0674224407328838,"(0.897, 0.399, 0.192)"
4.8,0.4528689877397507,1.0674224407328838,"(0.897, 0.399, 0.192)","[1.3849082628867846, 1.1131611060020405, 0.9942471423033624]",1.2238005,"[0.70566607, 0.74335086, 0.08658296]",1.012687265535687,"(0.848, 0.432, 0.306)"
4.81,0.42964681960892775,1.012687265535687,"(0.848, 0.432, 0.306)","[1.395654042816042, 0.49114749317976425, 0.2762227123737146]",1.2559272,"[0.77652025, 0.6284342, 0.03495127]",1.114654834057311,"(0.917, 0.343, 0.203)"
4.82,0.4729079951065743,1.114654834057311,"(0.917, 0.343, 0.203)","[0.22071280077999103, 0.2094553913044919, 0.2240363598728946]",1.1285664,"[0.6599926, 0.7104869, -0.3135197]",0.8143195782569901,"(0.895, 0.383, -0.229)"
4.83,0.3454865375030923,0.8143195782569901,"(0.895, 0.383, -0.229)","[1.4736338068801096, 1.1864399332446438, 0.29002138242569053]",1.1945016,"[0.67998433, 0.718013, 0.1239298]",1.0117193257396957,"(0.836, 0.478, 0.268)"
4.84,0.42923615753281225,1.0117193257396957,"(0.836, 0.478, 0.268)","[1.228690501442641, 0.9932903857784606, 0.8295041068813799]",1.2174592,"[0.71451247, 0.73112637, 0.06548527]",1.0288411106883315,"(0.87, 0.43, 0.242)"
4.85,0.4365003156787311,1.0288411106883315,"(0.87, 0.43, 0.242)","[0.03320127921101634, 0.4668243990258908, 0.8223316429039209]",1.0801184,"[0.6187861, 0.73767567, -0.27778074]",0.7983321007093567,"(0.875, 0.457, -0.162)"
4.86,0.33870362523029274,0.7983321007093567,"(0.875, 0.457, -0.162)","[0.5155206644917831, 0.4906613614621797, 0.7393317634226999]",1.1522311,"[0.721622, 0.652164, -0.15981826]",0.9445939352543263,"(0.918, 0.393, -0.048)"
4.87,0.40075726625161245,0.9445939352543263,"(0.918, 0.393, -0.048)","[1.4961196874619371, 0.47419447193237246, 1.3714987605558107]",1.2885082,"[0.7497933, 0.61570525, 0.1409336]",1.0723006082615294,"(0.892, 0.316, 0.324)"
4.88,0.4549386189433122,1.0723006082615294,"(0.892, 0.316, 0.324)","[1.0326017174321178, 1.402566115775899, 0.9054442702219809]",1.1573261,"[0.65245783, 0.75751877, 0.078614265]",0.9470276198013848,"(0.84, 0.473, 0.267)"
4.89,0.40178979115950886,0.9470276198013848,"(0.84, 0.473, 0.267)","[0.9748755082191504, 1.0768456920229355, 0.17885901604979826]",1.1949016,"[0.6604428, 0.75407314, -0.0077162385]",0.9795401378099515,"(0.862, 0.49, 0.133)"
4.9,0.4155836843338932,0.9795401378099515,"(0.862, 0.49, 0.133)","[1.4795144141255523, 1.243813533361682, 0.7388203863390002]",1.2159376,"[0.67806756, 0.7513587, 0.11950955]",0.9966460651499632,"(0.827, 0.464, 0.318)"
4.91,0.4228411146662572,0.9966460651499632,"(0.827, 0.464, 0.318)","[1.4562017936186058, 1.3941534529644195, 0.9653547437814458]",1.1752515,"[0.65254414, 0.7360137, 0.15683016]",0.9601964335440492,"(0.816, 0.463, 0.346)"
4.92,0.4073768456580812,0.9601964335440492,"(0.816, 0.463, 0.346)","[0.9779766418642043, 1.041117372275344, 1.0278238977004333]",1.166385,"[0.7186034, 0.6870351, 0.029357225]",0.9943937985897874,"(0.878, 0.434, 0.2)"
4.93,0.42188555889161317,0.9943937985897874,"(0.878, 0.434, 0.2)","[1.4502979617251222, 1.1704008391889473, 0.3673168699881287]",1.2187164,"[0.68431056, 0.75204515, 0.11545026]",1.014514460598113,"(0.839, 0.473, 0.271)"
4.94,0.43042203282044283,1.014514460598113,"(0.839, 0.473, 0.271)","[1.4747005898196754, 1.13942501225216, 1.1672402398665385]",1.2063588,"[0.70038915, 0.7175941, 0.12792832]",1.0012482172499735,"(0.84, 0.423, 0.341)"
4.95,0.4247936424410387,1.0012482172499735,"(0.84, 0.423, 0.341)","[0.033995779546099975, 1.401658651213456, 0.3522799825077943]",1.071989,"[0.5611187, 0.78891075, -0.084880084]",0.8162269938003098,"(0.797, 0.595, 0.108)"
4.96,0.3462957853822255,0.8162269938003098,"(0.797, 0.595, 0.108)","[1.4723784390414536, 0.8747494211189328, 1.3887110115750485]",1.2030424,"[0.7000829, 0.6573341, 0.21058556]",1.027224194054419,"(0.864, 0.376, 0.336)"
4.97,0.4358143160488594,1.027224194054419,"(0.864, 0.376, 0.336)","[1.233319889817214, 0.8789621955301277, 0.9867625042455618]",1.2295188,"[0.7311497, 0.6840432, 0.058728635]",1.040429264547331,"(0.883, 0.401, 0.245)"
4.98,0.44141675298381006,1.040429264547331,"(0.883, 0.401, 0.245)","[0.18077627027999962, 1.169664652883645, 0.7328939268168622]",1.1194698,"[0.59654784, 0.78092146, -0.1144847]",0.8590431702438659,"(0.843, 0.535, 0.049)"
4.99,0.3644611506068564,0.8590431702438659,"(0.843, 0.535, 0.049)","[0.18665226694311618, 1.2133407278581922, 0.4457388885325066]",1.1130648,"[0.5957235, 0.7844639, -0.097014636]",0.8483204911429392,"(0.824, 0.564, 0.052)"
