index,act_pos,next_pos,changes
1.39,"(0.10560443055654553, 0.104318590165037, 0.15667160549666043)","(0.07782884721841685, -0.061509539485231975, 0.2969332605787302)","[-0.4655203775007865, 0.34909335422783394, 0.2983979062136299]"
1.4,"(0.07782884721841685, -0.061509539485231975, 0.2969332605787302)","(-0.13272105447112018, 0.0857631164950403, 0.18691890071199696)","[1.3584157430537054, -1.1002487640888299, -1.0318860461611257]"
1.41,"(-0.13272105447112018, 0.0857631164950403, 0.18691890071199696)","(-0.0652592650235173, -0.06731934760054019, 0.2569036449075355)","[0.7374803638007268, 0.56614998624268, -1.3999998569958512]"
1.42,"(-0.0652592650235173, -0.06731934760054019, 0.2569036449075355)","(-0.16140247300952903, 0.09228622887217565, 0.12848885328920245)","[1.4027804967257156, -0.9891656147994071, 0.37672665355094204]"
1.43,"(-0.16140247300952903, 0.09228622887217565, 0.12848885328920245)","(0.14402780009997157, 0.06339813531167415, 0.1953508600116903)","[-1.272300859472979, -0.9062829116651513, 1.2042645150858025]"
1.44,"(0.14402780009997157, 0.06339813531167415, 0.1953508600116903)","(0.11854461014661358, -0.09995867060526088, 0.22005112260890491)","[-0.9227503695804049, 0.7251427323893386, 0.3931290806003699]"
1.45,"(0.11854461014661358, -0.09995867060526088, 0.22005112260890491)","(-0.19838059222294413, 0.02038526195684809, 0.1443426101620049)","[1.558765675350207, -0.3572194243563609, -0.5063670722880718]"
1.46,"(-0.19838059222294413, 0.02038526195684809, 0.1443426101620049)","(0.014632208686699417, 0.10370447618734957, 0.25846061586510216)","[0.12463769437973601, -1.2946221688267245, -0.7463106261972621]"
1.47,"(0.014632208686699417, 0.10370447618734957, 0.25846061586510216)","(0.18038094486118095, -0.02498310316724039, 0.13227751158652307)","[-1.2508087594436046, -0.010687385733442282, -1.1526017976211804]"
1.48,"(0.18038094486118095, -0.02498310316724039, 0.13227751158652307)","(0.03312017132817679, -0.10086729411733646, 0.2146258744674721)","[0.09460217815437665, 1.2347410538138208, -1.133257780144588]"
1.49,"(0.03312017132817679, -0.10086729411733646, 0.2146258744674721)","(0.1624756635990911, 0.07462608610169127, 0.12764494438771115)","[-1.289640054368727, -0.9266038386360445, -0.8771935952371717]"
1.5,"(0.1624756635990911, 0.07462608610169127, 0.12764494438771115)","(-0.08749049862558374, -0.12599086036585624, 0.12784842909622363)","[1.4813058300405328, 1.258069327334707, -0.07298097192991045]"
1.51,"(-0.08749049862558374, -0.12599086036585624, 0.12784842909622363)","(-0.20218909607201135, -0.004282162767782985, 0.10830603164464218)","[1.5546800819851578, -0.16520832473537447, 0.32134654529021334]"
1.52,"(-0.20218909607201135, -0.004282162767782985, 0.10830603164464218)","(0.03229235910035248, -0.07023404479194105, 0.2976540129183083)","[-0.37567413065436533, 0.4148449953120251, 0.6806460286831193]"
1.53,"(0.03229235910035248, -0.07023404479194105, 0.2976540129183083)","(-0.09277193964038633, -0.1148797523077879, 0.10255505457919495)","[1.3985727370846375, 1.24543286003175, 0.6956980990921148]"
1.54,"(-0.09277193964038633, -0.1148797523077879, 0.10255505457919495)","(0.058602396085091095, -0.009677565706232275, 0.30690008965340504)","[-0.5094269540591642, -0.12655638342363623, 0.9525156258289015]"
1.55,"(0.058602396085091095, -0.009677565706232275, 0.30690008965340504)","(0.06819816425610772, -0.018350423997422226, 0.285744735800776)","[-0.6628298390906282, -0.058976743886453964, 1.3842648779044056]"
1.56,"(0.06819816425610772, -0.018350423997422226, 0.285744735800776)","(0.14902042964047565, -0.053194187368175626, 0.23005635497690125)","[-0.7734264920216537, 0.2728301372424772, -0.7888274515650647]"
1.57,"(0.14902042964047565, -0.053194187368175626, 0.23005635497690125)","(-0.01228511834709425, -0.12563401450051043, 0.18819423953340297)","[0.07351820891028968, 1.472394390389936, 0.1805245225209955]"
1.58,"(-0.01228511834709425, -0.12563401450051043, 0.18819423953340297)","(0.07342444462081474, -0.053369007824722266, 0.26668503954433986)","[-0.20301957658890626, 0.35226781045987293, -1.369926534451593]"
1.59,"(0.07342444462081474, -0.053369007824722266, 0.26668503954433986)","(0.023358521642999126, -0.11036145896795495, 0.25561815965568857)","[-0.027284905082798128, 0.9222908722899202, -0.4295093283487877]"
1.6,"(0.023358521642999126, -0.11036145896795495, 0.25561815965568857)","(-0.045843080569500844, -0.12595334179347142, 0.2043770406977823)","[0.43071824050520896, 1.2705973913327435, 0.18753827880765989]"
1.61,"(-0.045843080569500844, -0.12595334179347142, 0.2043770406977823)","(-0.0870289812756061, -0.1258466061788221, 0.12047312621549236)","[1.5180239158897075, 1.3044617326805148, 0.15501755989041277]"
1.62,"(-0.0870289812756061, -0.1258466061788221, 0.12047312621549236)","(-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028)","[1.350890893167693, -0.19301558692604204, -0.635490352541131]"
1.63,"(-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028)","(0.11315372422487249, -0.08890170290401767, 0.14216770904985887)","[-0.9475039723184004, 1.006274392536589, -1.3207220897180532]"
1.64,"(0.11315372422487249, -0.08890170290401767, 0.14216770904985887)","(0.009115697397809819, -0.002290634291707096, 0.3240248337558538)","[-0.13887090931990423, -0.16114388057236606, 0.6448578839257025]"
1.65,"(0.009115697397809819, -0.002290634291707096, 0.3240248337558538)","(0.08349719482735896, 0.036547331181984354, 0.27040625197452706)","[-0.20375980078897185, -0.664506516156361, -1.401682735223933]"
1.66,"(0.08349719482735896, 0.036547331181984354, 0.27040625197452706)","(0.020585940146719356, 0.062264382240672135, 0.2847817867633682)","[-0.35864101704309465, -0.9079054648866467, 1.2209487081798274]"
1.67,"(0.020585940146719356, 0.062264382240672135, 0.2847817867633682)","(-0.014943894902906743, 0.10808008505144093, 0.269771571739256)","[0.17814918370561084, -1.1852465069290712, -0.19134905281415118]"
1.68,"(-0.014943894902906743, 0.10808008505144093, 0.269771571739256)","(0.18852843216597012, 0.004663711218652494, 0.19378514084047063)","[-1.2626688379411193, -0.24124856898194255, 0.5187430542500294]"
1.69,"(0.18852843216597012, 0.004663711218652494, 0.19378514084047063)","(0.01165632186279389, -0.034514094290878414, 0.30755089427087456)","[0.168245367372573, 0.0978238553028164, -1.0502021903902863]"
1.7,"(0.01165632186279389, -0.034514094290878414, 0.30755089427087456)","(0.1734603458036037, 0.01309514121120696, 0.1714620444615673)","[-1.4836321628677174, -0.39188514132280766, 1.2447088433868634]"
1.71,"(0.1734603458036037, 0.01309514121120696, 0.1714620444615673)","(0.032623600050815826, -0.11177111410275443, 0.2149612351849387)","[-0.6721573284152038, 1.2085586858191508, 0.7705181790007289]"
1.72,"(0.032623600050815826, -0.11177111410275443, 0.2149612351849387)","(0.11981465796780541, 0.06833422845566924, 0.21646237437698035)","[-1.1695648711410687, -1.0182929899047481, 1.302491976336766]"
1.73,"(0.11981465796780541, 0.06833422845566924, 0.21646237437698035)","(0.0075558609346167704, -0.08537051997080197, 0.21451188788875503)","[-0.5928766822891582, 1.2602524030572522, 1.5283932256859072]"
1.74,"(0.0075558609346167704, -0.08537051997080197, 0.21451188788875503)","(-0.0885517818964575, -0.07346498432962884, 0.2513715396824348)","[0.86476893409584, 0.530869456775632, -1.156518793929419]"
1.75,"(-0.0885517818964575, -0.07346498432962884, 0.2513715396824348)","(-0.15798205892958272, -0.08370503543771915, 0.18441650965784748)","[1.3056600272728687, 0.522188980131203, -0.3931437594833648]"
1.76,"(-0.15798205892958272, -0.08370503543771915, 0.18441650965784748)","(-0.07419004914180616, -0.09618321855917325, 0.09318493011485918)","[1.396334110094311, 1.374581194969637, 1.2336372360870236]"
1.77,"(-0.07419004914180616, -0.09618321855917325, 0.09318493011485918)","(0.0727908187246064, -0.06221386576621318, 0.2480786524354617)","[-0.17509443389415563, 0.5094447318635182, -1.5523639899778563]"
1.78,"(0.0727908187246064, -0.06221386576621318, 0.2480786524354617)","(0.09238990773696656, 0.07053059052102084, 0.25548552972517885)","[-0.8336671126940033, -0.9686640648072856, 1.1022758706103983]"
1.79,"(0.09238990773696656, 0.07053059052102084, 0.25548552972517885)","(-0.1785159307861417, -0.04175508788173088, 0.18953969276238755)","[1.3131858829189098, 0.14856776665982782, -0.701893119657555]"
1.8,"(-0.1785159307861417, -0.04175508788173088, 0.18953969276238755)","(0.009881907580842286, -0.1054778618226164, 0.21995643001744514)","[-0.5137209764557995, 1.2289522677821696, 1.0393709656732637]"
1.81,"(0.009881907580842286, -0.1054778618226164, 0.21995643001744514)","(0.0021281502467925643, 0.015343573191939058, 0.32016956233619465)","[0.15658158415696402, -0.3289531848080961, -0.7682039848634746]"
1.82,"(0.0021281502467925643, 0.015343573191939058, 0.32016956233619465)","(0.07588673896770844, -0.10971701397400649, 0.0988078282648607)","[-1.3930845401828738, 1.3605035887740773, -0.8292937450428528]"
1.83,"(0.07588673896770844, -0.10971701397400649, 0.0988078282648607)","(-0.1854461731947567, -0.015466322887070238, 0.14614287850321236)","[1.1612020730502233, -0.07867864206027031, 1.024338149753046]"
1.84,"(-0.1854461731947567, -0.015466322887070238, 0.14614287850321236)","(0.10477035691587556, -0.12048314182926698, 0.18051759595273056)","[-1.0147498823625827, 1.03330629458657, -0.10757747951601272]"
1.85,"(0.10477035691587556, -0.12048314182926698, 0.18051759595273056)","(-0.06453142035733182, -0.11036278323456566, 0.1461596144481982)","[0.6941281039582616, 1.506419791375662, 0.8345424286799316]"
1.86,"(-0.06453142035733182, -0.11036278323456566, 0.1461596144481982)","(0.15956265582758844, 0.08590961616497918, 0.154334904132289)","[-1.1846306358995555, -0.9298065836917783, -0.6052818300650554]"
1.87,"(0.15956265582758844, 0.08590961616497918, 0.154334904132289)","(0.08138268319823126, -0.0004281789314289049, 0.30161703546643037)","[-0.23984130103587883, -0.14743158504171586, -0.8394418533541663]"
1.88,"(0.08138268319823126, -0.0004281789314289049, 0.30161703546643037)","(0.03724544078194132, -0.1068147175297264, 0.22303478622543746)","[-0.7112690400719895, 1.188099798646127, 0.9554485290509319]"
1.89,"(0.03724544078194132, -0.1068147175297264, 0.22303478622543746)","(-0.07359767237206169, -0.05899067631869298, 0.27157350226920474)","[0.19522383543601968, 0.4177685565901562, 1.1956970706319925]"
1.9,"(-0.07359767237206169, -0.05899067631869298, 0.27157350226920474)","(0.0746581394604546, -0.10687996952111116, 0.12969841218610842)","[-0.9590722025398899, 1.4743390533794904, -0.9628649193542308]"
1.91,"(0.0746581394604546, -0.10687996952111116, 0.12969841218610842)","(0.02543793043327309, -0.12491137419177659, 0.17765010285009586)","[-0.3365091638951376, 1.5449587384818206, -0.09049023195198473]"
1.92,"(0.02543793043327309, -0.12491137419177659, 0.17765010285009586)","(-0.16522992983509388, -0.011622483530764066, 0.08207094676846632)","[1.4977443189419986, -0.09541716217180939, 1.4504428276872734]"
1.93,"(-0.16522992983509388, -0.011622483530764066, 0.08207094676846632)","(0.16985107634511665, -0.04032545453625, 0.2259991257914266)","[-0.8957011144572361, 0.1700735151481466, -0.30158580839769783]"
1.94,"(0.16985107634511665, -0.04032545453625, 0.2259991257914266)","(0.15008264001310603, -0.08140417227342361, 0.2167493253996658)","[-0.9182547446955229, 0.5347602499074117, -0.09429634840560791]"
1.95,"(0.15008264001310603, -0.08140417227342361, 0.2167493253996658)","(0.011273274510984272, -0.1189225267748861, 0.20178023343797194)","[0.22272247844707374, 1.4269119027576562, -0.6078948397671019]"
1.96,"(0.011273274510984272, -0.1189225267748861, 0.20178023343797194)","(0.04007573391730524, 0.08165173398656891, 0.2530630864350286)","[-0.6030598825211361, -1.1720001112801108, 1.3151947440478329]"
1.97,"(0.04007573391730524, 0.08165173398656891, 0.2530630864350286)","(0.07007163450531485, -0.10179192791202932, 0.16911768717511777)","[-0.46109460232950156, 1.3840026307787061, -1.1198082687840858]"
1.98,"(0.07007163450531485, -0.10179192791202932, 0.16911768717511777)","(-0.1167584451912828, -0.11141536893061578, 0.09814179600862982)","[1.5156180823201066, 1.0231123204123107, 0.6316435099374854]"
1.99,"(-0.1167584451912828, -0.11141536893061578, 0.09814179600862982)","(0.03219688707205408, 0.08555493704897914, 0.28043077748572054)","[0.0005468998011056505, -0.9852603137797417, -0.77593046478133]"
2.0,"(0.0016197956056015666, -0.019052510847559434, 0.3298298393362876)","(0.021041190190636206, -0.03790769281985135, 0.2966059081100974)","[-0.3721134989204729, 0.18225493661679915, 1.2778068185378162]"
2.1,"(0.021041190190636206, -0.03790769281985135, 0.2966059081100974)","(-0.19731543245259386, 0.04084067177431968, 0.1163645447901113)","[1.5275558687725896, -0.48198355548365795, 0.12468844500165156]"
2.2,"(-0.19731543245259386, 0.04084067177431968, 0.1163645447901113)","(-0.0999932990959316, -0.08655256463421548, 0.21876456940777042)","[0.4659162425761482, 0.7885873862013366, 1.1529952167689368]"
2.3,"(-0.0999932990959316, -0.08655256463421548, 0.21876456940777042)","(0.03890077446747875, -0.03676773072544148, 0.3154176701038766)","[-0.35135036140389675, 0.11605893713421594, 0.5914189794503976]"
2.4,"(0.03890077446747875, -0.03676773072544148, 0.3154176701038766)","(0.1378326784001176, -0.08890636574521618, 0.12623363834636916)","[-1.2591841405944706, 0.7877891543002933, -1.053967612495901]"
2.5,"(0.1378326784001176, -0.08890636574521618, 0.12623363834636916)","(-0.02816627060946153, 0.017234423504405932, 0.32289966692504324)","[0.21838589111347453, -0.32160376346950525, -0.5048770405605738]"
2.6,"(-0.02816627060946153, 0.017234423504405932, 0.32289966692504324)","(-0.1264505916161941, -0.03143051252025023, 0.26459511468934543)","[0.8712399325598008, 0.0838053628191287, -0.9039293399213904]"
2.7,"(-0.1264505916161941, -0.03143051252025023, 0.26459511468934543)","(0.1605862287718057, 0.08304046304223528, 0.09587996796458627)","[-1.5626636282343687, -0.9652026246454093, -0.6037820796191781]"
2.8,"(0.1605862287718057, 0.08304046304223528, 0.09587996796458627)","(-0.10196583874699784, -0.029230420630036703, 0.25339806059377923)","[0.9058298335315963, 0.06800677914073522, -1.5565090227027607]"
2.9,"(-0.10196583874699784, -0.029230420630036703, 0.25339806059377923)","(-0.17104125877051443, 0.014817578858243747, 0.2050886837947622)","[1.2831004319852541, -0.35320046867822863, -0.9338303202858755]"
2.1,"(-0.17104125877051443, 0.014817578858243747, 0.2050886837947622)","(0.0408758269110142, -0.0725851764041081, 0.26963321253288863)","[0.00976240868112402, 0.5758759283861423, -1.2427799417060041]"
2.11,"(0.0408758269110142, -0.0725851764041081, 0.26963321253288863)","(0.038542458272473115, 0.10977523948249394, 0.24008810753634033)","[-0.5681647296454789, -1.3805962239653526, 0.7074701639260371]"
2.12,"(0.038542458272473115, 0.10977523948249394, 0.24008810753634033)","(-0.12739955649281717, -0.005727250837042321, 0.2455489198692476)","[0.5242486574789305, -0.18142407527430573, 1.376066059143805]"
2.13,"(-0.12739955649281717, -0.005727250837042321, 0.2455489198692476)","(0.12896150085206787, -0.07313925580677533, 0.24204501742128048)","[-0.6626014220101891, 0.46622472672951604, -0.6405951821861303]"
2.14,"(0.12896150085206787, -0.07313925580677533, 0.24204501742128048)","(-0.11156459606949673, -0.0934015063152157, 0.2305882799401745)","[0.6010168318333393, 0.7121209061728709, 0.6548285226276719]"
2.15,"(-0.11156459606949673, -0.0934015063152157, 0.2305882799401745)","(-0.013571955372401912, -0.1139662032883187, 0.20015858226968125)","[-0.2637099725035954, 1.4379063108520023, 0.7881371498785388]"
2.16,"(-0.013571955372401912, -0.1139662032883187, 0.20015858226968125)","(-0.10104140087168377, 0.0018356588367426034, 0.2969104019766013)","[0.37662979040379074, -0.17662991395334213, 0.610371741348983]"
2.17,"(-0.10104140087168377, 0.0018356588367426034, 0.2969104019766013)","(-0.13875329273297793, 0.043510778293883286, 0.20899727887094005)","[0.7196049114454335, -0.7411827543100992, 1.4417392932058237]"
2.18,"(-0.13875329273297793, 0.043510778293883286, 0.20899727887094005)","(-0.13173398767344682, 0.0964089374778001, 0.16008351759586825)","[1.5666891703850596, -1.2396845382536568, -0.9179373327270901]"
2.19,"(-0.13173398767344682, 0.0964089374778001, 0.16008351759586825)","(-0.10948191482715658, -0.09857336670754019, 0.10882426944930457)","[1.3067342694546369, 1.0319141618373413, 1.1178839624891994]"
2.2,"(-0.10948191482715658, -0.09857336670754019, 0.10882426944930457)","(-0.18283554820720768, -0.0054457007183967825, 0.09743066378027346)","[1.4680819511200172, -0.20600493210256413, 1.0699344526399515]"
2.21,"(-0.18283554820720768, -0.0054457007183967825, 0.09743066378027346)","(-0.1673038872693077, 0.01758185361119645, 0.11561760804252463)","[1.321758407673201, -0.5172449334104959, 1.5143653010934035]"
